01 ASTRAL.4.11.2 400 0 1000 estimated 0.7266995116363323
01 ASTRAL.4.11.2 400 0 200 estimated 0.723083788991505
01 ASTRAL.4.11.2 400 0 500 estimated 0.7275738303819211
01 ASTRAL.4.11.2 400 0 50 estimated 0.7457786382204443
01 ASTRAL.4.11.2 400 10 1000 estimated 0.8731599933714997
01 ASTRAL.4.11.2 400 10 200 estimated 0.8782746575250928
01 ASTRAL.4.11.2 400 10 500 estimated 0.8721228633606769
01 ASTRAL.4.11.2 400 10 50 estimated 0.8905937482266325
01 ASTRAL.4.11.2 400 20 1000 estimated 0.9165300722670041
01 ASTRAL.4.11.2 400 20 200 estimated 0.9248567424264285
01 ASTRAL.4.11.2 400 20 500 estimated 0.9194544566865287
01 ASTRAL.4.11.2 400 20 50 estimated 0.9357090625313845
01 ASTRAL.4.11.2 400 33 1000 estimated 0.9471508509660687
01 ASTRAL.4.11.2 400 33 200 estimated 0.9525803505978684
01 ASTRAL.4.11.2 400 33 500 estimated 0.948566472663855
01 ASTRAL.4.11.2 400 33 50 estimated 0.9548612360611104
01 ASTRAL.4.11.2 400 3 1000 estimated 0.814433684980839
01 ASTRAL.4.11.2 400 3 200 estimated 0.8178905007273118
01 ASTRAL.4.11.2 400 3 500 estimated 0.8162292426462505
01 ASTRAL.4.11.2 400 3 50 estimated 0.8333149510086646
01 ASTRAL.4.11.2 400 50 1000 estimated 0.9658618850652466
01 ASTRAL.4.11.2 400 50 200 estimated 0.9701913649890282
01 ASTRAL.4.11.2 400 50 500 estimated 0.9671974625844688
01 ASTRAL.4.11.2 400 50 50 estimated 0.9737378476225659
01 ASTRAL.4.11.2 400 5 1000 estimated 0.8371927928705567
01 ASTRAL.4.11.2 400 5 200 estimated 0.8436166690024495
01 ASTRAL.4.11.2 400 5 500 estimated 0.8380636828767881
01 ASTRAL.4.11.2 400 5 50 estimated 0.856925506238711
01 ASTRAL.4.11.2 400 75 1000 estimated 0.9807077378048263
01 ASTRAL.4.11.2 400 75 200 estimated 0.9846881637874558
01 ASTRAL.4.11.2 400 75 500 estimated 0.9826726396375969
01 ASTRAL.4.11.2 400 75 50 estimated 0.9856301755968422
01 ASTRAL.4.11.2 400 7 1000 estimated 0.8527150275981374
01 ASTRAL.4.11.2 400 7 200 estimated 0.8590126190418222
01 ASTRAL.4.11.2 400 7 500 estimated 0.853560126639855
01 ASTRAL.4.11.2 400 7 50 estimated 0.8712927425678625
01 ASTRAL.4.11.2 400 non 1000 estimated 0.5319920129649603
01 ASTRAL.4.11.2 400 non 200 estimated 0.5298433941896494
01 ASTRAL.4.11.2 400 non 500 estimated 0.5335176281627971
01 ASTRAL.4.11.2 400 non 50 estimated 0.5443467916406237
01 ASTRAL.4.11.2 800 0 1000 estimated 0.7125367697833526
01 ASTRAL.4.11.2 800 0 200 estimated 0.7126639675337084
01 ASTRAL.4.11.2 800 0 500 estimated 0.7087541198342311
01 ASTRAL.4.11.2 800 0 50 estimated 0.7377068443254194
01 ASTRAL.4.11.2 800 10 1000 estimated 0.8623881716156226
01 ASTRAL.4.11.2 800 10 200 estimated 0.8665868384527949
01 ASTRAL.4.11.2 800 10 500 estimated 0.8607359366257816
01 ASTRAL.4.11.2 800 10 50 estimated 0.8709070756418007
01 ASTRAL.4.11.2 800 20 1000 estimated 0.9067491950067665
01 ASTRAL.4.11.2 800 20 200 estimated 0.9094304208222189
01 ASTRAL.4.11.2 800 20 500 estimated 0.9052364826997485
01 ASTRAL.4.11.2 800 20 50 estimated 0.925002932731284
01 ASTRAL.4.11.2 800 33 1000 estimated 0.9366018055860257
01 ASTRAL.4.11.2 800 33 200 estimated 0.9372480436180929
01 ASTRAL.4.11.2 800 33 500 estimated 0.9368858276444568
01 ASTRAL.4.11.2 800 33 50 estimated 0.9515504417980687
01 ASTRAL.4.11.2 800 3 1000 estimated 0.7980508183573858
01 ASTRAL.4.11.2 800 3 200 estimated 0.7997518937133006
01 ASTRAL.4.11.2 800 3 500 estimated 0.7940548150142069
01 ASTRAL.4.11.2 800 3 50 estimated 0.814370722981701
01 ASTRAL.4.11.2 800 50 1000 estimated 0.9547650927901269
01 ASTRAL.4.11.2 800 50 200 estimated 0.9546236129510882
01 ASTRAL.4.11.2 800 50 500 estimated 0.9549925531759264
01 ASTRAL.4.11.2 800 50 50 estimated 0.9670876347484529
01 ASTRAL.4.11.2 800 5 1000 estimated 0.8213617436186458
01 ASTRAL.4.11.2 800 5 200 estimated 0.81986504474261
01 ASTRAL.4.11.2 800 5 500 estimated 0.8166152081051291
01 ASTRAL.4.11.2 800 5 50 estimated 0.836182197024595
01 ASTRAL.4.11.2 800 75 1000 estimated 0.9681792903505976
01 ASTRAL.4.11.2 800 75 200 estimated 0.9676188800973359
01 ASTRAL.4.11.2 800 75 500 estimated 0.9675893363268797
01 ASTRAL.4.11.2 800 75 50 estimated 0.9762334183057817
01 ASTRAL.4.11.2 800 7 1000 estimated 0.8400624425272447
01 ASTRAL.4.11.2 800 7 200 estimated 0.8411678452178398
01 ASTRAL.4.11.2 800 7 500 estimated 0.8347814363404331
01 ASTRAL.4.11.2 800 7 50 estimated 0.8531783692750308
01 ASTRAL.4.11.2 800 non 1000 estimated 0.5633396490585612
01 ASTRAL.4.11.2 800 non 200 estimated 0.5650118857450589
01 ASTRAL.4.11.2 800 non 500 estimated 0.562721392855566
01 ASTRAL.4.11.2 800 non 50 estimated 0.574341268994382
02 ASTRAL.4.11.2 1600 0 1000 estimated 0.7028926785568201
02 ASTRAL.4.11.2 1600 0 200 estimated 0.6962217800061048
02 ASTRAL.4.11.2 1600 0 500 estimated 0.6989726775680785
02 ASTRAL.4.11.2 1600 0 50 estimated 0.6850719252164527
02 ASTRAL.4.11.2 1600 10 1000 estimated 0.7382826430697361
02 ASTRAL.4.11.2 1600 10 200 estimated 0.7307171030307665
02 ASTRAL.4.11.2 1600 10 500 estimated 0.733679881197064
02 ASTRAL.4.11.2 1600 10 50 estimated 0.7195887314819263
02 ASTRAL.4.11.2 1600 20 1000 estimated 0.7568754726957251
02 ASTRAL.4.11.2 1600 20 200 estimated 0.7517462951490159
02 ASTRAL.4.11.2 1600 20 500 estimated 0.7532660751018794
02 ASTRAL.4.11.2 1600 20 50 estimated 0.7465052731467365
02 ASTRAL.4.11.2 1600 33 1000 estimated 0.7789877613411644
02 ASTRAL.4.11.2 1600 33 200 estimated 0.7749752031943375
02 ASTRAL.4.11.2 1600 33 500 estimated 0.7765533190387713
02 ASTRAL.4.11.2 1600 33 50 estimated 0.7830130974774683
02 ASTRAL.4.11.2 1600 3 1000 estimated 0.7191851007374358
02 ASTRAL.4.11.2 1600 3 200 estimated 0.7120825690206377
02 ASTRAL.4.11.2 1600 3 500 estimated 0.7149415645577697
02 ASTRAL.4.11.2 1600 3 50 estimated 0.701580981561979
02 ASTRAL.4.11.2 1600 50 1000 estimated 0.8048718536858039
02 ASTRAL.4.11.2 1600 50 200 estimated 0.8005042355427844
02 ASTRAL.4.11.2 1600 50 500 estimated 0.8038316109841979
02 ASTRAL.4.11.2 1600 50 50 estimated 0.8124732806281122
02 ASTRAL.4.11.2 1600 5 1000 estimated 0.7260916411156592
02 ASTRAL.4.11.2 1600 5 200 estimated 0.7197306622713556
02 ASTRAL.4.11.2 1600 5 500 estimated 0.7218213006562737
02 ASTRAL.4.11.2 1600 5 50 estimated 0.7079956688066923
02 ASTRAL.4.11.2 1600 75 1000 estimated 0.8466671558403597
02 ASTRAL.4.11.2 1600 75 200 estimated 0.8388194696062345
02 ASTRAL.4.11.2 1600 75 500 estimated 0.8444237506686129
02 ASTRAL.4.11.2 1600 75 50 estimated 0.8532439181957825
02 ASTRAL.4.11.2 1600 7 1000 estimated 0.7310063833549827
02 ASTRAL.4.11.2 1600 7 200 estimated 0.7242190512351715
02 ASTRAL.4.11.2 1600 7 500 estimated 0.7265533224542219
02 ASTRAL.4.11.2 1600 7 50 estimated 0.7107486783505998
02 ASTRAL.4.11.2 1600 non 1000 estimated 0.6923069928655746
02 ASTRAL.4.11.2 1600 non 200 estimated 0.6876958406044686
02 ASTRAL.4.11.2 1600 non 500 estimated 0.688272761316948
02 ASTRAL.4.11.2 1600 non 50 estimated 0.6834306581678576
02 ASTRAL.4.11.2 200 0 1000 estimated 0.7155813308442066
02 ASTRAL.4.11.2 200 0 200 estimated 0.7085184405932601
02 ASTRAL.4.11.2 200 0 500 estimated 0.712446409804739
02 ASTRAL.4.11.2 200 0 50 estimated 0.7208442451592901
02 ASTRAL.4.11.2 200 10 1000 estimated 0.8259089368622342
02 ASTRAL.4.11.2 200 10 200 estimated 0.8238821732953849
02 ASTRAL.4.11.2 200 10 500 estimated 0.8250877666701937
02 ASTRAL.4.11.2 200 10 50 estimated 0.8339462092510838
02 ASTRAL.4.11.2 200 20 1000 estimated 0.8643763342125185
02 ASTRAL.4.11.2 200 20 200 estimated 0.862471673581463
02 ASTRAL.4.11.2 200 20 500 estimated 0.8641040392617279
02 ASTRAL.4.11.2 200 20 50 estimated 0.8691119697461379
02 ASTRAL.4.11.2 200 33 1000 estimated 0.899281045435818
02 ASTRAL.4.11.2 200 33 200 estimated 0.8991692398679592
02 ASTRAL.4.11.2 200 33 500 estimated 0.8944137431403805
02 ASTRAL.4.11.2 200 33 50 estimated 0.9161210615960845
02 ASTRAL.4.11.2 200 3 1000 estimated 0.7779813475653897
