01 ASTRAL.4.11.2 400 0 50 estimated 4.42 30.758 58031
01 ASTRAL.4.11.2 400 10 1000 estimated 10.578 1196.162 185130
01 ASTRAL.4.11.2 400 10 200 estimated 4.697 84.672 50917
01 ASTRAL.4.11.2 400 10 500 estimated 7.237 542.702 116941
01 ASTRAL.4.11.2 400 10 50 estimated 3.493 31.386 41784
01 ASTRAL.4.11.2 400 20 1000 estimated 8.911 1142.567 139746
01 ASTRAL.4.11.2 400 20 200 estimated 4.318 111.066 51445
01 ASTRAL.4.11.2 400 20 500 estimated 5.954 390.264 87484
01 ASTRAL.4.11.2 400 20 50 estimated 3.299 52.678 53733
01 ASTRAL.4.11.2 400 33 1000 estimated 7.868 760.83 76641
01 ASTRAL.4.11.2 400 33 200 estimated 4.082 98.212 36376
01 ASTRAL.4.11.2 400 33 500 estimated 5.385 342.706 59200
01 ASTRAL.4.11.2 400 33 50 estimated 2.786 48.033 39692
01 ASTRAL.4.11.2 400 3 1000 estimated 13.689 1356.993 232715
01 ASTRAL.4.11.2 400 3 200 estimated 5.494 114.141 62197
01 ASTRAL.4.11.2 400 3 500 estimated 8.753 338.854 110482
01 ASTRAL.4.11.2 400 3 50 estimated 3.38 15.706 30729
01 ASTRAL.4.11.2 400 50 1000 estimated 6.408 572.549 42079
01 ASTRAL.4.11.2 400 50 200 estimated 3.683 136.301 33085
01 ASTRAL.4.11.2 400 50 500 estimated 4.77 227.715 31165
01 ASTRAL.4.11.2 400 50 50 estimated 2.082 26.661 21406
01 ASTRAL.4.11.2 400 5 1000 estimated 12.373 1416.031 232734
01 ASTRAL.4.11.2 400 5 200 estimated 5.033 115.784 59671
01 ASTRAL.4.11.2 400 5 500 estimated 7.993 353.585 110444
01 ASTRAL.4.11.2 400 5 50 estimated 3.33 34.703 51566
01 ASTRAL.4.11.2 400 75 1000 estimated 5.907 602.531 29579
01 ASTRAL.4.11.2 400 75 200 estimated 3.024 88.855 21575
01 ASTRAL.4.11.2 400 75 500 estimated 4.462 271.959 27794
01 ASTRAL.4.11.2 400 75 50 estimated 1.991 23.77 21493
01 ASTRAL.4.11.2 400 7 1000 estimated 11.173 1468.365 228351
01 ASTRAL.4.11.2 400 7 200 estimated 4.678 111.029 57853
01 ASTRAL.4.11.2 400 7 500 estimated 7.231 350.434 106662
01 ASTRAL.4.11.2 400 7 50 estimated 3.036 32.299 46625
01 ASTRAL.4.11.2 800 0 1000 estimated 14.731 949.599 181185
01 ASTRAL.4.11.2 800 0 200 estimated 5.709 60.925 46641
01 ASTRAL.4.11.2 800 0 500 estimated 9.472 252.589 97216
01 ASTRAL.4.11.2 800 0 50 estimated 3.805 12.823 26705
01 ASTRAL.4.11.2 800 10 1000 estimated 9.278 925.764 167669
01 ASTRAL.4.11.2 800 10 200 estimated 4.26 81.084 49885
01 ASTRAL.4.11.2 800 10 500 estimated 6.166 295.611 99374
01 ASTRAL.4.11.2 800 10 50 estimated 2.855 13.612 24901
01 ASTRAL.4.11.2 800 20 1000 estimated 8.066 1141.204 147756
01 ASTRAL.4.11.2 800 20 200 estimated 4.01 69.066 38557
01 ASTRAL.4.11.2 800 20 500 estimated 5.534 274.009 82384
01 ASTRAL.4.11.2 800 20 50 estimated 2.324 14.882 23580
01 ASTRAL.4.11.2 800 33 1000 estimated 7.1 640.719 78497
01 ASTRAL.4.11.2 800 33 200 estimated 3.528 55.268 31130
01 ASTRAL.4.11.2 800 33 500 estimated 4.891 224.758 56611
01 ASTRAL.4.11.2 800 33 50 estimated 2.016 16.594 22344
01 ASTRAL.4.11.2 800 3 1000 estimated 11.443 1117.351 192312
01 ASTRAL.4.11.2 800 3 200 estimated 4.864 65.816 47020
01 ASTRAL.4.11.2 800 3 500 estimated 7.538 252.155 94592
01 ASTRAL.4.11.2 800 3 50 estimated 3.557 15.225 29991
01 ASTRAL.4.11.2 800 50 1000 estimated 6.533 469.382 52188
01 ASTRAL.4.11.2 800 50 200 estimated 3.315 57.585 24808
01 ASTRAL.4.11.2 800 50 500 estimated 4.868 167.686 33922
01 ASTRAL.4.11.2 800 50 50 estimated 2.026 24.666 25470
01 ASTRAL.4.11.2 800 5 1000 estimated 10.632 1176.141 192510
01 ASTRAL.4.11.2 800 5 200 estimated 4.707 65.381 45366
01 ASTRAL.4.11.2 800 5 500 estimated 7.081 282.981 91623
01 ASTRAL.4.11.2 800 5 50 estimated 3.127 13.802 26752
01 ASTRAL.4.11.2 800 75 1000 estimated 6.629 340.822 28500
01 ASTRAL.4.11.2 800 75 200 estimated 3.529 62.828 19289
01 ASTRAL.4.11.2 800 75 500 estimated 4.719 134.159 20794
01 ASTRAL.4.11.2 800 75 50 estimated 1.947 22.02 17467
01 ASTRAL.4.11.2 800 7 1000 estimated 10.062 1038.181 189649
01 ASTRAL.4.11.2 800 7 200 estimated 4.554 62.627 48117
01 ASTRAL.4.11.2 800 7 500 estimated 6.601 289.56 90557
01 ASTRAL.4.11.2 800 7 50 estimated 3.049 14.786 27696
02 ASTRAL.4.11.2 1600 0 1000 estimated 9.82 393.416 92514
02 ASTRAL.4.11.2 1600 0 200 estimated 4.092 18.847 17409
02 ASTRAL.4.11.2 1600 0 500 estimated 6.581 97.247 43296
02 ASTRAL.4.11.2 1600 0 50 estimated 2.471 4.037 6490
02 ASTRAL.4.11.2 1600 10 1000 estimated 11.758 362.584 87574
02 ASTRAL.4.11.2 1600 10 200 estimated 6.053 21.866 16358
02 ASTRAL.4.11.2 1600 10 500 estimated 8.778 96.766 42003
02 ASTRAL.4.11.2 1600 10 50 estimated 4.892 7.42 6282
02 ASTRAL.4.11.2 1600 20 1000 estimated 13.295 345.139 79270
02 ASTRAL.4.11.2 1600 20 200 estimated 6.575 21.258 15263
02 ASTRAL.4.11.2 1600 20 500 estimated 7.73 92.799 38314
02 ASTRAL.4.11.2 1600 20 50 estimated 4.891 7.454 6457
02 ASTRAL.4.11.2 1600 33 1000 estimated 10.639 297.736 65821
02 ASTRAL.4.11.2 1600 33 200 estimated 6.316 19.927 13709
02 ASTRAL.4.11.2 1600 33 500 estimated 8.036 83.738 32309
02 ASTRAL.4.11.2 1600 33 50 estimated 4.443 7.258 6363
02 ASTRAL.4.11.2 1600 3 1000 estimated 12.566 379.42 91608
02 ASTRAL.4.11.2 1600 3 200 estimated 6.19 22.139 17525
02 ASTRAL.4.11.2 1600 3 500 estimated 9.386 98.272 43547
02 ASTRAL.4.11.2 1600 3 50 estimated 4.609 7.34 6568
02 ASTRAL.4.11.2 1600 50 1000 estimated 9.568 267.562 50711
02 ASTRAL.4.11.2 1600 50 200 estimated 4.709 16.246 11213
02 ASTRAL.4.11.2 1600 50 500 estimated 6.47 71.339 25285
02 ASTRAL.4.11.2 1600 50 50 estimated 2.913 5.225 6662
02 ASTRAL.4.11.2 1600 5 1000 estimated 10.626 377.495 90042
02 ASTRAL.4.11.2 1600 5 200 estimated 4.838 19.735 17493
02 ASTRAL.4.11.2 1600 5 500 estimated 7.658 98.003 43675
02 ASTRAL.4.11.2 1600 5 50 estimated 3.635 5.691 6500
02 ASTRAL.4.11.2 1600 75 1000 estimated 9.095 196.001 32553
02 ASTRAL.4.11.2 1600 75 200 estimated 4.34 15.326 9464
02 ASTRAL.4.11.2 1600 75 500 estimated 5.634 55.908 17947
02 ASTRAL.4.11.2 1600 75 50 estimated 2.6 5.098 6684
02 ASTRAL.4.11.2 1600 7 1000 estimated 10.164 375.205 90004
02 ASTRAL.4.11.2 1600 7 200 estimated 4.338 19.034 17220
02 ASTRAL.4.11.2 1600 7 500 estimated 6.898 97.388 43478
02 ASTRAL.4.11.2 1600 7 50 estimated 2.739 4.463 6482
02 ASTRAL.4.11.2 200 0 1000 estimated 16.478 885.053 174767
02 ASTRAL.4.11.2 200 0 200 estimated 6.895 57.8 44774
02 ASTRAL.4.11.2 200 0 500 estimated 10.942 237.824 88471
02 ASTRAL.4.11.2 200 0 50 estimated 3.847 12.579 23104
02 ASTRAL.4.11.2 200 10 1000 estimated 11.122 808.676 137610
02 ASTRAL.4.11.2 200 10 200 estimated 5.104 63.619 43135
02 ASTRAL.4.11.2 200 10 500 estimated 7.256 228.245 73946
02 ASTRAL.4.11.2 200 10 50 estimated 3.511 9.462 16378
02 ASTRAL.4.11.2 200 20 1000 estimated 8.861 773.87 102336
02 ASTRAL.4.11.2 200 20 200 estimated 4.577 58.803 28034
02 ASTRAL.4.11.2 200 20 500 estimated 5.906 194.941 52096
02 ASTRAL.4.11.2 200 20 50 estimated 3.556 9.479 14059
02 ASTRAL.4.11.2 200 33 1000 estimated 7.98 479.52 46284
02 ASTRAL.4.11.2 200 33 200 estimated 4.418 50.939 20562
02 ASTRAL.4.11.2 200 33 500 estimated 5.714 155.691 29478
02 ASTRAL.4.11.2 200 33 50 estimated 3.044 9.633 11888
02 ASTRAL.4.11.2 200 3 1000 estimated 12.063 932.459 170451
02 ASTRAL.4.11.2 200 3 200 estimated 5.664 48.586 39676
02 ASTRAL.4.11.2 200 3 500 estimated 8.156 227.538 84004
02 ASTRAL.4.11.2 200 3 50 estimated 4.047 11.457 19996
02 ASTRAL.4.11.2 200 50 1000 estimated 7.318 483.306 30372
02 ASTRAL.4.11.2 200 50 200 estimated 4.55 91.168 21775
02 ASTRAL.4.11.2 200 50 500 estimated 5.388 278.143 30125
02 ASTRAL.4.11.2 200 50 50 estimated 2.634 18.675 15608
02 ASTRAL.4.11.2 200 5 1000 estimated 11.411 883.327 156402
