01 ASTRAL.4.11.1 400 33 500 98 16 .1633
01 ASTRAL.4.11.1 400 33 50 98 23 .2347
01 ASTRAL.4.11.1 400 3 1000 98 17 .1735
01 ASTRAL.4.11.1 400 3 200 98 20 .2041
01 ASTRAL.4.11.1 400 3 500 98 17 .1735
01 ASTRAL.4.11.1 400 3 50 98 23 .2347
01 ASTRAL.4.11.1 400 50 1000 98 17 .1735
01 ASTRAL.4.11.1 400 50 200 98 21 .2143
01 ASTRAL.4.11.1 400 50 500 98 20 .2041
01 ASTRAL.4.11.1 400 50 50 98 28 .2857
01 ASTRAL.4.11.1 400 5 1000 98 18 .1837
01 ASTRAL.4.11.1 400 5 200 98 17 .1735
01 ASTRAL.4.11.1 400 5 500 98 17 .1735
01 ASTRAL.4.11.1 400 5 50 98 21 .2143
01 ASTRAL.4.11.1 400 75 1000 98 18 .1837
01 ASTRAL.4.11.1 400 75 200 98 23 .2347
01 ASTRAL.4.11.1 400 75 500 98 22 .2245
01 ASTRAL.4.11.1 400 75 50 98 22 .2245
01 ASTRAL.4.11.1 400 7 1000 98 18 .1837
01 ASTRAL.4.11.1 400 7 200 98 17 .1735
01 ASTRAL.4.11.1 400 7 500 98 17 .1735
01 ASTRAL.4.11.1 400 7 50 98 19 .1939
01 ASTRAL.4.11.1 400 non 1000 98 31 .3163
01 ASTRAL.4.11.1 400 non 200 98 23 .2347
01 ASTRAL.4.11.1 400 non 500 98 24 .2449
01 ASTRAL.4.11.1 400 non 50 98 28 .2857
01 ASTRAL.4.11.1 800 0 1000 98 16 .1633
01 ASTRAL.4.11.1 800 0 200 98 20 .2041
01 ASTRAL.4.11.1 800 0 500 98 17 .1735
01 ASTRAL.4.11.1 800 0 50 98 21 .2143
01 ASTRAL.4.11.1 800 10 1000 98 13 .1327
01 ASTRAL.4.11.1 800 10 200 98 13 .1327
01 ASTRAL.4.11.1 800 10 500 98 14 .1429
01 ASTRAL.4.11.1 800 10 50 98 19 .1939
01 ASTRAL.4.11.1 800 20 1000 98 14 .1429
01 ASTRAL.4.11.1 800 20 200 98 11 .1122
01 ASTRAL.4.11.1 800 20 500 98 14 .1429
01 ASTRAL.4.11.1 800 20 50 98 18 .1837
01 ASTRAL.4.11.1 800 33 1000 98 14 .1429
01 ASTRAL.4.11.1 800 33 200 98 17 .1735
01 ASTRAL.4.11.1 800 33 500 98 16 .1633
01 ASTRAL.4.11.1 800 33 50 98 14 .1429
01 ASTRAL.4.11.1 800 3 1000 98 16 .1633
01 ASTRAL.4.11.1 800 3 200 98 14 .1429
01 ASTRAL.4.11.1 800 3 500 98 13 .1327
01 ASTRAL.4.11.1 800 3 50 98 19 .1939
01 ASTRAL.4.11.1 800 50 1000 98 14 .1429
01 ASTRAL.4.11.1 800 50 200 98 14 .1429
01 ASTRAL.4.11.1 800 50 500 98 15 .1531
01 ASTRAL.4.11.1 800 50 50 98 16 .1633
01 ASTRAL.4.11.1 800 5 1000 98 13 .1327
01 ASTRAL.4.11.1 800 5 200 98 14 .1429
01 ASTRAL.4.11.1 800 5 500 98 15 .1531
01 ASTRAL.4.11.1 800 5 50 98 19 .1939
01 ASTRAL.4.11.1 800 75 1000 98 12 .1224
01 ASTRAL.4.11.1 800 75 200 98 20 .2041
01 ASTRAL.4.11.1 800 75 500 98 13 .1327
01 ASTRAL.4.11.1 800 75 50 98 22 .2245
01 ASTRAL.4.11.1 800 7 1000 98 15 .1531
01 ASTRAL.4.11.1 800 7 200 98 14 .1429
01 ASTRAL.4.11.1 800 7 500 98 15 .1531
01 ASTRAL.4.11.1 800 7 50 98 19 .1939
01 ASTRAL.4.11.1 800 non 1000 98 20 .2041
01 ASTRAL.4.11.1 800 non 200 98 22 .2245
01 ASTRAL.4.11.1 800 non 500 98 19 .1939
01 ASTRAL.4.11.1 800 non 50 98 23 .2347
02 ASTRAL.4.11.1 1600 0 1000 98 2 .0204
02 ASTRAL.4.11.1 1600 0 200 98 3 .0306
02 ASTRAL.4.11.1 1600 0 500 98 4 .0408
02 ASTRAL.4.11.1 1600 0 50 98 2 .0204
02 ASTRAL.4.11.1 1600 10 1000 98 2 .0204
02 ASTRAL.4.11.1 1600 10 200 98 3 .0306
02 ASTRAL.4.11.1 1600 10 500 98 2 .0204
02 ASTRAL.4.11.1 1600 10 50 98 2 .0204
