01 ASTRAL.5.2.5 1600 7 50 3.075 01 ASTRAL.5.2.5 1600 7 50 15.285 01 ASTRAL.5.2.5 1600 7 50 45551
01 ASTRAL.5.2.5 1600 non 1000 24.198 01 ASTRAL.5.2.5 1600 non 1000 785.398 01 ASTRAL.5.2.5 1600 non 1000 176142
01 ASTRAL.5.2.5 1600 non 200 7.984 01 ASTRAL.5.2.5 1600 non 200 56.165 01 ASTRAL.5.2.5 1600 non 200 52819
01 ASTRAL.5.2.5 1600 non 500 15.221 01 ASTRAL.5.2.5 1600 non 500 227.946 01 ASTRAL.5.2.5 1600 non 500 96640
01 ASTRAL.5.2.5 1600 non 50 5.023 01 ASTRAL.5.2.5 1600 non 50 14.926 01 ASTRAL.5.2.5 1600 non 50 35397
01 ASTRAL.5.2.5 200 0 1000 29.459 01 ASTRAL.5.2.5 200 0 1000 8730.328 01 ASTRAL.5.2.5 200 0 1000 1630827
01 ASTRAL.5.2.5 200 0 200 10.177 01 ASTRAL.5.2.5 200 0 200 632.609 01 ASTRAL.5.2.5 200 0 200 604637
01 ASTRAL.5.2.5 200 0 500 16.945 01 ASTRAL.5.2.5 200 0 500 2782.779 01 ASTRAL.5.2.5 200 0 500 1093262
01 ASTRAL.5.2.5 200 0 50 5.95 01 ASTRAL.5.2.5 200 0 50 79.792 01 ASTRAL.5.2.5 200 0 50 265208
01 ASTRAL.5.2.5 200 10 1000 15.058 01 ASTRAL.5.2.5 200 10 1000 3823.376 01 ASTRAL.5.2.5 200 10 1000 865802
01 ASTRAL.5.2.5 200 10 200 6.314 01 ASTRAL.5.2.5 200 10 200 397.308 01 ASTRAL.5.2.5 200 10 200 375778
01 ASTRAL.5.2.5 200 10 500 9.825 01 ASTRAL.5.2.5 200 10 500 1412.655 01 ASTRAL.5.2.5 200 10 500 565127
01 ASTRAL.5.2.5 200 10 50 3.918 01 ASTRAL.5.2.5 200 10 50 55.762 01 ASTRAL.5.2.5 200 10 50 192043
01 ASTRAL.5.2.5 200 20 1000 11.875 01 ASTRAL.5.2.5 200 20 1000 3090.661 01 ASTRAL.5.2.5 200 20 1000 712844
