1X-1000-1500	1	1024	log2	256.848
1X-1000-1500	1	1024	log3	113.85
1X-1000-1500	1	16384	log3	48740.722
1X-1000-1500	1	2048	log2	1422.33
1X-1000-1500	1	2048	log3	501.735
1X-1000-1500	1	256	log2	17.788
1X-1000-1500	1	256	log3	12.853
1X-1000-1500	1	4096	log2	7546.946
1X-1000-1500	1	4096	log3	2432.544
1X-1000-1500	1	512	log2	64.189
1X-1000-1500	1	512	log3	30.175
1X-1000-1500	1	8192	log2	40179.574
1X-1000-1500	1	8192	log3	10720.979
1X-1000-1500	2	1024	log2	283.69
1X-1000-1500	2	1024	log3	112.592
1X-1000-1500	2	16384	log3	52310.67
1X-1000-1500	2	2048	log2	1359.262
1X-1000-1500	2	2048	log3	494.51
1X-1000-1500	2	256	log2	15.751
1X-1000-1500	2	256	log3	12.461
1X-1000-1500	2	4096	log2	7785.919
1X-1000-1500	2	4096	log3	2357.341
1X-1000-1500	2	512	log2	55.019
1X-1000-1500	2	512	log3	30.249
1X-1000-1500	2	8192	log2	38547.535
1X-1000-1500	2	8192	log3	11986.464
1X-1000-1500	3	1024	log2	267.13
1X-1000-1500	3	1024	log3	106.39
1X-1000-1500	3	16384	log3	52710.14
1X-1000-1500	3	2048	log2	1430.663
1X-1000-1500	3	2048	log3	494.271
1X-1000-1500	3	256	log2	17.749
1X-1000-1500	3	256	log3	13.139
1X-1000-1500	3	4096	log2	8426.498
1X-1000-1500	3	4096	log3	2302.736
1X-1000-1500	3	512	log2	61.123
1X-1000-1500	3	512	log3	30.263
1X-1000-1500	3	8192	log2	40224.181
1X-1000-1500	3	8192	log3	12120.321
1X-1000-1500	4	1024	log2	255.823
1X-1000-1500	4	1024	log3	134.515
1X-1000-1500	4	16384	log3	70401.829
1X-1000-1500	4	2048	log2	1467.494
1X-1000-1500	4	2048	log3	496.374
1X-1000-1500	4	256	log2	18.125
1X-1000-1500	4	256	log3	12.36
1X-1000-1500	4	4096	log2	7374.036
1X-1000-1500	4	4096	log3	2342.13
1X-1000-1500	4	512	log2	55.67
1X-1000-1500	4	512	log3	30.134
1X-1000-1500	4	8192	log2	57478.045
1X-1000-1500	4	8192	log3	10849.824
1X-1000-500	1	1024	log2	273.199
1X-1000-500	1	1024	log3	146.614
1X-1000-500	1	16384	log3	113333.454
1X-1000-500	1	2048	log2	1490.45
1X-1000-500	1	2048	log3	631.172
1X-1000-500	1	256	log2	19.461
1X-1000-500	1	256	log3	15.368
1X-1000-500	1	4096	log2	7870.585
1X-1000-500	1	4096	log3	3144.474
1X-1000-500	1	512	log2	65.343
1X-1000-500	1	512	log3	40.948
1X-1000-500	1	8192	log2	63362.517
1X-1000-500	1	8192	log3	23211.506
1X-1000-500	2	1024	log2	298.092
1X-1000-500	2	1024	log3	148.722
1X-1000-500	2	16384	log3	77007.82
1X-1000-500	2	2048	log2	2112.807
1X-1000-500	2	2048	log3	941.2
1X-1000-500	2	256	log2	20.071
1X-1000-500	2	256	log3	23.376
1X-1000-500	2	4096	log2	8051.362
1X-1000-500	2	4096	log3	3039.421
1X-1000-500	2	512	log2	67.871
1X-1000-500	2	512	log3	41.844
1X-1000-500	2	8192	log2	41872.073
1X-1000-500	2	8192	log3	14897.882
1X-1000-500	3	1024	log2	285.759
1X-1000-500	3	1024	log3	143.42
1X-1000-500	3	16384	log3	115076.243
1X-1000-500	3	2048	log2	1483.99
1X-1000-500	3	2048	log3	639.273
1X-1000-500	3	256	log2	19.245
1X-1000-500	3	256	log3	14.832
1X-1000-500	3	4096	log2	7715.391
1X-1000-500	3	4096	log3	3211.238
1X-1000-500	3	512	log2	65.73
1X-1000-500	3	512	log3	40.444
1X-1000-500	3	8192	log2	45141.134
1X-1000-500	3	8192	log3	16256.846
1X-1000-500	4	1024	log2	306.591
1X-1000-500	4	1024	log3	148.967
1X-1000-500	4	16384	log3	82510.143
1X-1000-500	4	2048	log2	1541.674
1X-1000-500	4	2048	log3	661.916
1X-1000-500	4	256	log2	20.339
1X-1000-500	4	256	log3	16.244
1X-1000-500	4	4096	log2	8041.338
1X-1000-500	4	4096	log3	4475.46
1X-1000-500	4	512	log2	72.309
1X-1000-500	4	512	log3	42.886
1X-1000-500	4	8192	log2	44084.246
1X-1000-500	4	8192	log3	15483.368
2X-1000-500	1	1024	log2	290.26
2X-1000-500	1	1024	log3	131.654
2X-1000-500	1	16384	log3	65028.303
2X-1000-500	1	2048	log2	1598.886
2X-1000-500	1	2048	log3	573.813
2X-1000-500	1	256	log2	17.019
2X-1000-500	1	256	log3	13.75
2X-1000-500	1	4096	log2	8339.313
