043 ASTRALIII 0 50 179 21 .1173
043 ASTRALIII 0 2000 179 4 .0223
044 ASTRALIII 0 1000 155 6 .0387
044 ASTRALIII 0 200 155 7 .0452
044 ASTRALIII 0 500 155 6 .0387
044 ASTRALIII 0 50 155 10 .0645
044 ASTRALIII 0 2000 155 3 .0194
045 ASTRALIII 0 1000 52 2 .0385
045 ASTRALIII 0 200 52 5 .0962
045 ASTRALIII 0 500 52 3 .0577
045 ASTRALIII 0 50 52 12 .2308
045 ASTRALIII 0 2000 52 2 .0385
046 ASTRALIII 0 1000 146 11 .0753
046 ASTRALIII 0 200 146 14 .0959
046 ASTRALIII 0 500 146 12 .0822
046 ASTRALIII 0 50 146 32 .2192
046 ASTRALIII 0 2000 146 8 .0548
047 ASTRALIII 0 1000 82 0 0
047 ASTRALIII 0 200 82 2 .0244
047 ASTRALIII 0 500 82 1 .0122
047 ASTRALIII 0 50 82 4 .0488
047 ASTRALIII 0 2000 82 0 0
048 ASTRALIII 0 1000 174 3 .0172
048 ASTRALIII 0 200 174 4 .023
048 ASTRALIII 0 500 174 2 .0115
048 ASTRALIII 0 50 174 9 .0517
048 ASTRALIII 0 2000 174 3 .0172
049 ASTRALIII 0 1000 110 5 .0455
049 ASTRALIII 0 200 110 11 .1
049 ASTRALIII 0 500 110 4 .0364
049 ASTRALIII 0 50 110 24 .2182
049 ASTRALIII 0 2000 110 4 .0364
050 ASTRALIII 0 1000 187 7 .0374
050 ASTRALIII 0 200 187 12 .0642
050 ASTRALIII 0 500 187 8 .0428
050 ASTRALIII 0 50 187 17 .0909
050 ASTRALIII 0 2000 187 7 .0374
051 ASTRALIII 0 1000 168 14 .0833
051 ASTRALIII 0 200 168 40 .2381
051 ASTRALIII 0 500 168 26 .1548
051 ASTRALIII 0 50 168 98 .5833
051 ASTRALIII 0 2000 168 12 .0714
052 ASTRALIII 0 1000 107 3 .028
052 ASTRALIII 0 200 107 6 .0561
052 ASTRALIII 0 500 107 4 .0374
052 ASTRALIII 0 50 107 9 .0841
052 ASTRALIII 0 2000 107 2 .0187
053 ASTRALIII 0 1000 198 0 0
053 ASTRALIII 0 200 198 1 .0051
053 ASTRALIII 0 500 198 0 0
053 ASTRALIII 0 50 198 4 .0202
053 ASTRALIII 0 2000 198 0 0
054 ASTRALIII 0 1000 118 2 .0169
054 ASTRALIII 0 200 118 5 .0424
054 ASTRALIII 0 500 118 4 .0339
054 ASTRALIII 0 50 118 12 .1017
054 ASTRALIII 0 2000 118 3 .0254
055 ASTRALIII 0 1000 104 3 .0288
055 ASTRALIII 0 200 104 6 .0577
055 ASTRALIII 0 500 104 2 .0192
055 ASTRALIII 0 50 104 26 .25
055 ASTRALIII 0 2000 104 2 .0192
056 ASTRALIII 0 1000 115 2 .0174
056 ASTRALIII 0 200 115 3 .0261
056 ASTRALIII 0 500 115 3 .0261
056 ASTRALIII 0 50 115 4 .0348
056 ASTRALIII 0 2000 115 2 .0174
057 ASTRALIII 0 1000 87 2 .023
057 ASTRALIII 0 200 87 1 .0115
057 ASTRALIII 0 500 87 2 .023
057 ASTRALIII 0 50 87 4 .046
057 ASTRALIII 0 2000 87 2 .023
058 ASTRALIII 0 1000 130 6 .0462
058 ASTRALIII 0 200 130 5 .0385
058 ASTRALIII 0 500 130 6 .0462
058 ASTRALIII 0 50 130 10 .0769
058 ASTRALIII 0 2000 130 5 .0385
059 ASTRALIII 0 1000 100 9 .09
059 ASTRALIII 0 200 100 10 .1
059 ASTRALIII 0 500 100 9 .09
059 ASTRALIII 0 50 100 9 .09
059 ASTRALIII 0 2000 100 8 .08
060 ASTRALIII 0 1000 89 1 .0112
060 ASTRALIII 0 200 89 3 .0337
060 ASTRALIII 0 500 89 1 .0112
060 ASTRALIII 0 50 89 7 .0787
060 ASTRALIII 0 2000 89 1 .0112
